,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour
2022-06-01 00:00:00+00:00,0.0,-3.7,2.2,0,0,2,0,False,
2022-06-01 01:00:00+00:00,0.0,-4.4,0.5,0,0,2,1,False,0.0
2022-06-01 02:00:00+00:00,0.0,-1.7,5.3,0,0,2,2,False,0.0
2022-06-01 03:00:00+00:00,0.0,-4.3,2.5,0,1,2,3,False,0.0
2022-06-01 04:00:00+00:00,0.0,-4.3,3.8,0,0,2,4,False,1.0
2022-06-01 05:00:00+00:00,0.0,-3.8,3.7,0,0,2,5,False,0.0
2022-06-01 06:00:00+00:00,0.0,-4.5,1.4,0,3,2,6,False,0.0
2022-06-01 07:00:00+00:00,0.0,-5.1,1,4,4,2,7,False,3.0
2022-06-01 08:00:00+00:00,0.0,-5.3,0.5,4,1,2,8,False,4.0
2022-06-01 09:00:00+00:00,0.0,-5.4,2.2,4,3,2,9,False,1.0
2022-06-01 10:00:00+00:00,0.0,-5.9,1.1,2,0,2,10,False,3.0
2022-06-01 11:00:00+00:00,0.0,-4.6,1.3,2,2,2,11,False,0.0
2022-06-01 12:00:00+00:00,0.0,-4.2,1.2,2,3,2,12,False,2.0
2022-06-01 13:00:00+00:00,0.0,-2.7,1.5,2,3,2,13,False,3.0
2022-06-01 14:00:00+00:00,0.0,-3.9,0.2,2,12,2,14,False,3.0
2022-06-01 15:00:00+00:00,0.0,-4.0,0.8,2,8,2,15,False,12.0
2022-06-01 16:00:00+00:00,0.0,-6.6,0,1,7,2,16,False,8.0
2022-06-01 17:00:00+00:00,0.0,-7.7,1.6,1,5,2,17,False,7.0
2022-06-01 18:00:00+00:00,0.0,-8.5,1.1,1,2,2,18,False,5.0
2022-06-01 19:00:00+00:00,0.0,-9.0,1.7,0,8,2,19,False,2.0
2022-06-01 20:00:00+00:00,0.0,-9.0,2.7,0,10,2,20,False,8.0
2022-06-01 21:00:00+00:00,0.0,-9.5,1.8,0,3,2,21,False,10.0
2022-06-01 22:00:00+00:00,0.0,-9.2,2.2,5,5,2,22,False,3.0
2022-06-01 23:00:00+00:00,0.0,-8.2,1.9,5,0,2,23,False,5.0
2022-06-02 00:00:00+00:00,0.0,3.1,0.9,8,0,3,0,False,0.0
2022-06-02 01:00:00+00:00,0.0,2.3,2.2,8,0,3,1,False,0.0
2022-06-02 02:00:00+00:00,0.0,1.1,2.5,8,0,3,2,False,0.0
2022-06-02 03:00:00+00:00,0.0,1.4,5.6,8,0,3,3,False,0.0
2022-06-02 04:00:00+00:00,0.0,2.1,6.3,8,1,3,4,False,0.0
2022-06-02 05:00:00+00:00,0.0,1.2,5.4,8,0,3,5,False,1.0
2022-06-02 06:00:00+00:00,0.0,-0.3,4.1,8,5,3,6,False,0.0
2022-06-02 07:00:00+00:00,0.0,-0.8,4.1,3,1,3,7,False,5.0
2022-06-02 08:00:00+00:00,0.0,-0.8,3.6,3,3,3,8,False,1.0
2022-06-02 09:00:00+00:00,0.0,-0.2,2.1,3,2,3,9,False,3.0
2022-06-02 10:00:00+00:00,0.0,0.1,4.1,5,1,3,10,False,2.0
2022-06-02 11:00:00+00:00,0.0,1.3,2,5,5,3,11,False,1.0
2022-06-02 12:00:00+00:00,0.0,1.1,3.8,5,1,3,12,False,5.0
2022-06-02 13:00:00+00:00,0.0,3.1,4.6,3,13,3,13,False,1.0
2022-06-02 14:00:00+00:00,0.0,2.9,3.5,3,10,3,14,False,13.0
2022-06-02 15:00:00+00:00,0.0,2.5,3.1,3,12,3,15,False,10.0
2022-06-02 16:00:00+00:00,0.0,2.4,3.7,3,7,3,16,False,12.0
2022-06-02 17:00:00+00:00,0.0,0.7,3.5,3,6,3,17,False,7.0
2022-06-02 18:00:00+00:00,0.0,-0.6,1.3,3,4,3,18,False,6.0
2022-06-02 19:00:00+00:00,0.0,-0.9,2.3,4,7,3,19,False,4.0
2022-06-02 20:00:00+00:00,0.0,-2.6,0.4,4,9,3,20,False,7.0
2022-06-02 21:00:00+00:00,0.0,-3.2,1.1,4,9,3,21,False,9.0
2022-06-02 22:00:00+00:00,0.0,-4.0,1.8,2,3,3,22,False,9.0
2022-06-02 23:00:00+00:00,0.0,-3.3,2.1,2,0,3,23,False,3.0
2022-06-03 00:00:00+00:00,0.0,-1.3,1.4,2,0,4,0,False,0.0
2022-06-03 01:00:00+00:00,0.0,-1.6,0.9,2,0,4,1,False,0.0
2022-06-03 02:00:00+00:00,0.0,-2.0,1.3,2,0,4,2,False,0.0
2022-06-03 03:00:00+00:00,0.0,-3.1,0.3,2,0,4,3,False,0.0
2022-06-03 04:00:00+00:00,0.0,-3.4,1.1,2,1,4,4,False,0.0
2022-06-03 05:00:00+00:00,0.0,-3.1,1.7,2,2,4,5,False,1.0
2022-06-03 06:00:00+00:00,0.0,-3.5,1,2,7,4,6,False,2.0
2022-06-03 07:00:00+00:00,0.0,-3.8,0.8,0,1,4,7,False,7.0
2022-06-03 08:00:00+00:00,0.0,-3.3,0.6,0,2,4,8,False,1.0
2022-06-03 09:00:00+00:00,0.0,0.9,0.4,0,3,4,9,False,2.0
2022-06-03 10:00:00+00:00,0.0,0.9,1.8,1,2,4,10,False,3.0
2022-06-03 11:00:00+00:00,0.0,3.2,1.4,1,5,4,11,False,2.0
2022-06-03 12:00:00+00:00,0.0,4.7,1.3,1,6,4,12,False,5.0
2022-06-03 13:00:00+00:00,0.0,7.0,1.1,1,0,4,13,False,6.0
2022-06-03 14:00:00+00:00,0.0,6.9,2.6,1,11,4,14,False,0.0
2022-06-03 15:00:00+00:00,0.0,8.1,2.2,1,6,4,15,False,11.0
2022-06-03 16:00:00+00:00,0.0,8.0,3.2,5,4,4,16,False,6.0
2022-06-03 17:00:00+00:00,0.0,7.2,2,5,2,4,17,False,4.0
2022-06-03 18:00:00+00:00,0.0,5.7,0.3,5,3,4,18,False,2.0
2022-06-03 19:00:00+00:00,0.0,4.8,2.3,7,8,4,19,False,3.0
2022-06-03 20:00:00+00:00,0.0,4.2,2.7,7,6,4,20,False,8.0
2022-06-03 21:00:00+00:00,0.0,1.9,1.3,7,3,4,21,False,6.0
2022-06-03 22:00:00+00:00,0.0,1.0,1.4,3,2,4,22,False,3.0
2022-06-03 23:00:00+00:00,0.0,0.5,1.8,3,0,4,23,False,2.0
2022-06-04 00:00:00+00:00,0.0,-2.3,1,0,0,5,0,False,0.0
2022-06-04 01:00:00+00:00,0.0,-2.8,0.9,0,0,5,1,False,0.0
2022-06-04 02:00:00+00:00,0.0,-1.7,1,0,0,5,2,False,0.0
2022-06-04 03:00:00+00:00,0.0,-2.1,2.2,0,0,5,3,False,0.0
2022-06-04 04:00:00+00:00,0.0,-3.8,0.8,0,1,5,4,False,0.0
2022-06-04 05:00:00+00:00,0.0,-4.5,1.3,0,1,5,5,False,1.0
2022-06-04 06:00:00+00:00,0.0,-4.2,1.6,0,0,5,6,False,1.0
2022-06-04 07:00:00+00:00,0.0,-2.8,2,8,0,5,7,False,0.0
2022-06-04 08:00:00+00:00,0.0,-0.8,0.5,8,0,5,8,False,0.0
2022-06-04 09:00:00+00:00,0.0,0.4,1.3,8,5,5,9,False,0.0
2022-06-04 10:00:00+00:00,0.0,1.4,2.6,8,5,5,10,False,5.0
2022-06-04 11:00:00+00:00,0.0,2.7,1.4,8,4,5,11,False,5.0
2022-06-04 12:00:00+00:00,0.0,4.2,0.8,8,3,5,12,False,4.0
2022-06-04 13:00:00+00:00,0.0,4.6,1.3,8,8,5,13,False,3.0
2022-06-04 14:00:00+00:00,0.0,4.9,1.7,8,4,5,14,False,8.0
2022-06-04 15:00:00+00:00,0.0,5.3,0.8,8,6,5,15,False,4.0
2022-06-04 16:00:00+00:00,0.0,5.2,1.1,8,7,5,16,False,6.0
2022-06-04 17:00:00+00:00,0.0,4.9,1.5,8,6,5,17,False,7.0
2022-06-04 18:00:00+00:00,0.0,4.5,1.3,8,2,5,18,False,6.0
2022-06-04 19:00:00+00:00,0.0,3.6,1,6,2,5,19,False,2.0
2022-06-04 20:00:00+00:00,0.0,1.0,2.3,6,4,5,20,False,2.0
2022-06-04 21:00:00+00:00,0.0,0.4,3.6,6,7,5,21,False,4.0
2022-06-04 22:00:00+00:00,0.0,0.1,3.1,5,10,5,22,False,7.0
2022-06-04 23:00:00+00:00,0.0,0.1,4,5,0,5,23,False,10.0
2022-06-05 00:00:00+00:00,0.0,8.0,0.7,2,0,6,0,False,0.0
2022-06-05 01:00:00+00:00,0.0,6.3,0.8,2,0,6,1,False,0.0
2022-06-05 02:00:00+00:00,0.0,5.8,1.3,2,0,6,2,False,0.0
2022-06-05 03:00:00+00:00,0.0,4.8,1.6,2,0,6,3,False,0.0
2022-06-05 04:00:00+00:00,0.0,3.9,1,2,0,6,4,False,0.0
2022-06-05 05:00:00+00:00,0.0,4.1,1.9,2,1,6,5,False,0.0
2022-06-05 06:00:00+00:00,0.0,6.9,0.9,2,2,6,6,False,1.0
2022-06-05 07:00:00+00:00,0.0,9.8,0.9,2,0,6,7,False,2.0
2022-06-05 08:00:00+00:00,0.0,11.0,1.8,2,3,6,8,False,0.0
2022-06-05 09:00:00+00:00,0.0,12.5,2.5,2,2,6,9,False,3.0
2022-06-05 10:00:00+00:00,0.0,14.2,2.7,2,1,6,10,False,2.0
2022-06-05 11:00:00+00:00,0.0,15.4,3.9,2,3,6,11,False,1.0
2022-06-05 12:00:00+00:00,0.0,17.1,3.2,2,7,6,12,False,3.0
2022-06-05 13:00:00+00:00,0.0,17.3,4.8,6,3,6,13,False,7.0
2022-06-05 14:00:00+00:00,0.0,18.2,4.1,6,3,6,14,False,3.0
2022-06-05 15:00:00+00:00,0.0,16.9,4.5,6,6,6,15,False,3.0
2022-06-05 16:00:00+00:00,0.0,16.6,4.1,7,5,6,16,False,6.0
2022-06-05 17:00:00+00:00,0.0,16.2,4.6,7,4,6,17,False,5.0
2022-06-05 18:00:00+00:00,0.0,13.3,3.9,7,3,6,18,False,4.0
2022-06-05 19:00:00+00:00,0.0,12.8,3.5,7,6,6,19,False,3.0
2022-06-05 20:00:00+00:00,0.1,12.5,1.7,7,9,6,20,False,6.0
2022-06-05 21:00:00+00:00,0.3,12.0,2,7,5,6,21,False,9.0
2022-06-05 22:00:00+00:00,0.1,11.8,2.4,7,4,6,22,False,5.0
2022-06-05 23:00:00+00:00,0.3,11.2,2.2,7,0,6,23,False,4.0
2022-06-06 00:00:00+00:00,0.0,11.5,0.7,3,0,0,0,False,0.0
2022-06-06 01:00:00+00:00,0.0,11.3,2.3,3,0,0,1,False,0.0
2022-06-06 02:00:00+00:00,0.0,11.4,1.5,3,0,0,2,False,0.0
2022-06-06 03:00:00+00:00,0.0,12.5,3.5,3,0,0,3,False,0.0
2022-06-06 04:00:00+00:00,0.0,12.2,3.3,3,1,0,4,False,0.0
2022-06-06 05:00:00+00:00,0.0,13.9,1.5,3,0,0,5,False,1.0
2022-06-06 06:00:00+00:00,0.0,15.3,2.2,3,2,0,6,False,0.0
2022-06-06 07:00:00+00:00,0.0,16.6,1.8,2,0,0,7,False,2.0
2022-06-06 08:00:00+00:00,0.0,17.4,2,2,0,0,8,False,0.0
2022-06-06 09:00:00+00:00,0.0,18.2,1.9,2,4,0,9,False,0.0
2022-06-06 10:00:00+00:00,0.0,20.6,1.1,4,4,0,10,False,4.0
2022-06-06 11:00:00+00:00,0.0,21.4,1.1,4,5,0,11,False,4.0
2022-06-06 12:00:00+00:00,0.0,22.3,1.7,4,3,0,12,False,5.0
2022-06-06 13:00:00+00:00,0.0,23.7,3.1,5,10,0,13,False,3.0
2022-06-06 14:00:00+00:00,0.0,24.0,3.2,5,5,0,14,False,10.0
2022-06-06 15:00:00+00:00,0.0,24.5,3.8,5,7,0,15,False,5.0
2022-06-06 16:00:00+00:00,0.0,24.6,2.4,2,4,0,16,False,7.0
2022-06-06 17:00:00+00:00,0.0,24.5,1.9,2,5,0,17,False,4.0
2022-06-06 18:00:00+00:00,0.0,24.2,1.7,2,1,0,18,False,5.0
2022-06-06 19:00:00+00:00,0.0,22.9,4.4,3,7,0,19,False,1.0
2022-06-06 20:00:00+00:00,0.0,20.6,3.4,3,8,0,20,False,7.0
2022-06-06 21:00:00+00:00,0.0,19.0,1.5,3,1,0,21,False,8.0
2022-06-06 22:00:00+00:00,0.0,17.3,1.1,4,4,0,22,False,1.0
2022-06-06 23:00:00+00:00,0.0,15.6,1.9,4,0,0,23,False,4.0
2022-06-13 00:00:00+00:00,0.0,10.3,1.1,5,0,0,0,False,0.0
2022-06-13 01:00:00+00:00,0.0,9.9,0.7,5,0,0,1,False,0.0
2022-06-13 02:00:00+00:00,0.0,9.7,1.4,5,0,0,2,False,0.0
2022-06-13 03:00:00+00:00,0.0,9.6,0.8,5,0,0,3,False,0.0
2022-06-13 04:00:00+00:00,0.0,9.0,0.7,5,1,0,4,False,0.0
2022-06-13 05:00:00+00:00,0.0,10.5,1.5,5,2,0,5,False,1.0
2022-06-13 06:00:00+00:00,0.0,12.9,1.8,5,7,0,6,False,2.0
2022-06-13 07:00:00+00:00,0.0,14.8,3.6,2,1,0,7,False,7.0
2022-06-13 08:00:00+00:00,0.0,16.0,3.3,2,4,0,8,False,1.0
2022-06-13 09:00:00+00:00,0.0,17.5,3.1,2,0,0,9,False,4.0
2022-06-13 10:00:00+00:00,0.0,18.3,3.2,2,4,0,10,False,0.0
2022-06-13 11:00:00+00:00,0.0,18.0,2.6,2,7,0,11,False,4.0
2022-06-13 12:00:00+00:00,0.0,18.7,4.2,2,5,0,12,False,7.0
2022-06-13 13:00:00+00:00,0.0,18.5,3.2,6,9,0,13,False,5.0
2022-06-13 14:00:00+00:00,0.1,19.5,4,6,10,0,14,False,9.0
2022-06-13 15:00:00+00:00,0.0,17.5,4.4,6,9,0,15,False,10.0
2022-06-13 16:00:00+00:00,0.2,16.3,1.9,6,4,0,16,False,9.0
2022-06-13 17:00:00+00:00,0.0,18.1,2.5,6,7,0,17,False,4.0
2022-06-13 18:00:00+00:00,0.0,17.7,1.7,6,5,0,18,False,7.0
2022-06-13 19:00:00+00:00,0.2,13.8,2.9,7,6,0,19,False,5.0
2022-06-13 20:00:00+00:00,0.6,13.3,1.5,7,3,0,20,False,6.0
2022-06-13 21:00:00+00:00,0.0,12.9,1.2,7,8,0,21,False,3.0
2022-06-13 22:00:00+00:00,0.0,11.5,0.6,3,4,0,22,False,8.0
2022-06-13 23:00:00+00:00,0.0,10.5,1.6,3,0,0,23,False,4.0
2022-06-14 00:00:00+00:00,0.0,10.3,1.7,3,0,1,0,False,0.0
2022-06-14 01:00:00+00:00,0.0,10.0,0.9,3,0,1,1,False,0.0
2022-06-14 02:00:00+00:00,0.0,11.0,1.5,3,0,1,2,False,0.0
2022-06-14 03:00:00+00:00,0.0,9.5,1.7,3,1,1,3,False,0.0
2022-06-14 04:00:00+00:00,0.0,10.9,0.8,3,1,1,4,False,1.0
2022-06-14 05:00:00+00:00,0.0,13.6,1.5,3,2,1,5,False,1.0
2022-06-14 06:00:00+00:00,0.0,15.7,0.8,3,5,1,6,False,2.0
2022-06-14 07:00:00+00:00,0.0,17.3,0.6,5,3,1,7,False,5.0
2022-06-14 08:00:00+00:00,0.0,18.1,2,5,0,1,8,False,3.0
2022-06-14 09:00:00+00:00,0.0,20.1,2.4,5,5,1,9,False,0.0
2022-06-14 10:00:00+00:00,0.0,20.3,2.7,3,4,1,10,False,5.0
2022-06-14 11:00:00+00:00,0.0,20.9,3.8,3,3,1,11,False,4.0
2022-06-14 12:00:00+00:00,0.0,21.4,3.3,3,3,1,12,False,3.0
2022-06-14 13:00:00+00:00,0.0,21.6,3.3,6,10,1,13,False,3.0
2022-06-14 14:00:00+00:00,0.0,20.8,2.9,6,13,1,14,False,10.0
2022-06-14 15:00:00+00:00,0.0,22.3,2.3,6,13,1,15,False,13.0
2022-06-14 16:00:00+00:00,0.0,21.5,3.7,6,8,1,16,False,13.0
2022-06-14 17:00:00+00:00,0.0,22.2,2.3,6,7,1,17,False,8.0
2022-06-14 18:00:00+00:00,0.0,20.3,2.3,6,3,1,18,False,7.0
2022-06-14 19:00:00+00:00,0.0,20.1,2.1,6,5,1,19,False,3.0
2022-06-14 20:00:00+00:00,0.0,19.7,2.1,6,14,1,20,False,5.0
2022-06-14 21:00:00+00:00,0.0,18.3,2.8,6,10,1,21,False,14.0
2022-06-14 22:00:00+00:00,0.0,17.3,0.7,6,2,1,22,False,10.0
2022-06-14 23:00:00+00:00,0.0,16.3,2.2,6,0,1,23,False,2.0
2022-06-15 00:00:00+00:00,0.0,14.8,1.1,6,0,2,0,False,0.0
2022-06-15 01:00:00+00:00,0.0,13.3,1.5,6,0,2,1,False,0.0
2022-06-15 02:00:00+00:00,0.0,12.0,0.7,6,0,2,2,False,0.0
2022-06-15 03:00:00+00:00,0.0,12.8,1.7,6,0,2,3,False,0.0
2022-06-15 04:00:00+00:00,0.0,12.0,1.1,6,2,2,4,False,0.0
2022-06-15 05:00:00+00:00,0.0,14.3,1.5,6,4,2,5,False,2.0
2022-06-15 06:00:00+00:00,0.0,15.9,2.2,6,6,2,6,False,4.0
2022-06-15 07:00:00+00:00,0.0,15.9,3.9,4,4,2,7,False,6.0
2022-06-15 08:00:00+00:00,0.0,16.5,2.7,4,0,2,8,False,4.0
2022-06-15 09:00:00+00:00,0.0,17.7,2.1,4,4,2,9,False,0.0
2022-06-15 10:00:00+00:00,0.0,19.1,2.2,7,3,2,10,False,4.0
2022-06-15 11:00:00+00:00,0.0,20.9,1.7,7,4,2,11,False,3.0
2022-06-15 12:00:00+00:00,0.0,22.7,1.2,7,3,2,12,False,4.0
2022-06-15 13:00:00+00:00,0.0,20.1,2.4,7,7,2,13,False,3.0
2022-06-15 14:00:00+00:00,0.0,20.0,2.9,7,13,2,14,False,7.0
2022-06-15 15:00:00+00:00,0.0,21.0,1.1,7,15,2,15,False,13.0
2022-06-15 16:00:00+00:00,0.0,20.6,2.4,8,7,2,16,False,15.0
2022-06-15 17:00:00+00:00,0.0,20.1,2.4,8,6,2,17,False,7.0
2022-06-15 18:00:00+00:00,0.0,19.0,2.6,8,7,2,18,False,6.0
2022-06-15 19:00:00+00:00,0.0,18.1,2.9,7,3,2,19,False,7.0
2022-06-15 20:00:00+00:00,0.0,17.1,3.1,7,5,2,20,False,3.0
2022-06-15 21:00:00+00:00,0.0,16.4,2.6,7,6,2,21,False,5.0
2022-06-15 22:00:00+00:00,0.0,15.6,1.7,7,1,2,22,False,6.0
2022-06-15 23:00:00+00:00,0.0,15.0,1.5,7,0,2,23,False,1.0
2022-06-16 00:00:00+00:00,0.0,14.6,1.6,7,0,3,0,False,0.0
2022-06-16 01:00:00+00:00,0.0,14.1,1.4,7,0,3,1,False,0.0
2022-06-16 02:00:00+00:00,0.0,13.3,1.1,7,0,3,2,False,0.0
2022-06-16 03:00:00+00:00,0.0,13.2,0.9,7,0,3,3,False,0.0
2022-06-16 04:00:00+00:00,0.0,12.9,0.6,7,1,3,4,False,0.0
2022-06-16 05:00:00+00:00,0.0,13.3,0.5,7,2,3,5,False,1.0
2022-06-16 06:00:00+00:00,0.0,14.3,1.1,7,6,3,6,False,2.0
2022-06-16 07:00:00+00:00,0.0,15.8,1.5,7,2,3,7,False,6.0
2022-06-16 08:00:00+00:00,0.0,18.5,0.7,7,2,3,8,False,2.0
2022-06-16 09:00:00+00:00,0.0,17.0,3,7,3,3,9,False,2.0
2022-06-16 10:00:00+00:00,0.0,18.0,1.5,6,1,3,10,False,3.0
2022-06-16 11:00:00+00:00,0.0,18.6,1.3,6,4,3,11,False,1.0
2022-06-16 12:00:00+00:00,0.4,18.6,2.1,6,8,3,12,False,4.0
2022-06-16 13:00:00+00:00,0.0,18.9,1.8,5,10,3,13,False,8.0
2022-06-16 14:00:00+00:00,0.0,21.9,2.3,5,9,3,14,False,10.0
