,Nedb√∏r (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,month
2021-07-16 06:00:00+00:00,0.0,18.6,4.2,0,0,4,6,False,0.0,7
2021-07-16 07:00:00+00:00,0.0,19.8,3,1,1,4,7,False,0.0,7
2021-07-16 08:00:00+00:00,0.0,20.2,3.3,1,0,4,8,False,1.0,7
2021-07-16 09:00:00+00:00,0.0,21.2,3.9,1,0,4,9,False,0.0,7
2021-07-16 10:00:00+00:00,0.0,22.0,3.1,5,0,4,10,False,0.0,7
2021-07-16 11:00:00+00:00,0.0,23.2,2.1,5,0,4,11,False,0.0,7
2021-07-16 12:00:00+00:00,0.0,24.0,1.7,5,1,4,12,False,0.0,7
2021-07-16 13:00:00+00:00,0.0,24.6,1.5,1,0,4,13,False,1.0,7
2021-07-16 14:00:00+00:00,0.0,26.4,3.5,1,0,4,14,False,0.0,7
2021-07-16 15:00:00+00:00,0.0,26.0,2.8,1,0,4,15,False,0.0,7
2021-07-16 16:00:00+00:00,0.0,26.3,3,1,1,4,16,False,0.0,7
2021-07-16 17:00:00+00:00,0.0,26.5,1.7,1,2,4,17,False,1.0,7
2021-07-16 18:00:00+00:00,0.0,25.9,2.7,1,0,4,18,False,2.0,7
2021-07-16 19:00:00+00:00,0.0,25.5,2.9,1,0,4,19,False,0.0,7
2021-07-16 20:00:00+00:00,0.0,23.7,2.4,1,0,4,20,False,0.0,7
2021-07-16 21:00:00+00:00,0.0,22.2,2.6,1,0,4,21,False,0.0,7
2021-07-16 22:00:00+00:00,0.0,20.7,1.5,1,0,4,22,False,0.0,7
2021-07-16 23:00:00+00:00,0.0,19.3,2.3,1,0,4,23,False,0.0,7
2021-07-17 00:00:00+00:00,0.0,18.5,1.1,1,0,5,0,False,0.0,7
2021-07-17 01:00:00+00:00,0.0,19.2,1.6,1,0,5,1,False,0.0,7
2021-07-17 02:00:00+00:00,0.0,18.9,2.4,1,0,5,2,False,0.0,7
2021-07-17 03:00:00+00:00,0.0,16.4,0.4,1,0,5,3,False,0.0,7
2021-07-17 04:00:00+00:00,0.0,15.6,1.4,1,0,5,4,False,0.0,7
2021-07-17 05:00:00+00:00,0.0,15.2,1.1,1,0,5,5,False,0.0,7
2021-07-17 06:00:00+00:00,0.0,17.8,1.6,1,0,5,6,False,0.0,7
2021-07-17 07:00:00+00:00,0.0,20.2,0.7,0,0,5,7,False,0.0,7
2021-07-17 08:00:00+00:00,0.0,21.9,1.8,0,0,5,8,False,0.0,7
2021-07-17 09:00:00+00:00,0.0,22.8,3,0,0,5,9,False,0.0,7
2021-07-17 10:00:00+00:00,0.0,24.2,2.6,0,0,5,10,False,0.0,7
2021-07-17 11:00:00+00:00,0.0,24.5,2.7,0,0,5,11,False,0.0,7
2021-07-17 12:00:00+00:00,0.0,25.0,3.2,0,0,5,12,False,0.0,7
2021-07-17 13:00:00+00:00,0.0,26.1,3.4,0,2,5,13,False,0.0,7
2021-07-17 14:00:00+00:00,0.0,27.2,3.8,0,0,5,14,False,2.0,7
2021-07-17 15:00:00+00:00,0.0,26.6,4.4,0,1,5,15,False,0.0,7
2021-07-17 16:00:00+00:00,0.0,26.6,4.3,3,0,5,16,False,1.0,7
2021-07-17 17:00:00+00:00,0.0,27.1,4.2,3,0,5,17,False,0.0,7
2021-07-17 18:00:00+00:00,0.0,25.7,4,3,0,5,18,False,0.0,7
2021-07-17 19:00:00+00:00,0.0,24.9,4.5,6,0,5,19,False,0.0,7
2021-07-17 20:00:00+00:00,0.0,23.1,3.9,6,0,5,20,False,0.0,7
2021-07-17 21:00:00+00:00,0.0,21.3,2.8,6,0,5,21,False,0.0,7
2021-07-17 22:00:00+00:00,0.0,20.5,2.5,5,0,5,22,False,0.0,7
2021-07-17 23:00:00+00:00,0.0,19.5,2,5,0,5,23,False,0.0,7
2021-07-18 00:00:00+00:00,0.0,18.5,3.5,5,0,6,0,False,0.0,7
2021-07-18 01:00:00+00:00,0.0,17.9,3.2,5,0,6,1,False,0.0,7
2021-07-18 02:00:00+00:00,0.0,17.0,1.2,5,0,6,2,False,0.0,7
2021-07-18 03:00:00+00:00,0.0,15.8,3.5,5,0,6,3,False,0.0,7
2021-07-18 04:00:00+00:00,0.0,15.3,2,5,0,6,4,False,0.0,7
2021-07-18 05:00:00+00:00,0.0,15.2,4.3,5,0,6,5,False,0.0,7
2021-07-18 06:00:00+00:00,0.0,16.1,2,5,0,6,6,False,0.0,7
2021-07-18 07:00:00+00:00,0.0,18.0,3.7,1,0,6,7,False,0.0,7
2021-07-18 08:00:00+00:00,0.0,19.4,1.9,1,0,6,8,False,0.0,7
2021-07-18 09:00:00+00:00,0.0,20.1,3.4,1,0,6,9,False,0.0,7
2021-07-18 10:00:00+00:00,0.0,21.1,4.2,1,0,6,10,False,0.0,7
2021-07-18 11:00:00+00:00,0.0,21.2,2.9,1,2,6,11,False,0.0,7
2021-07-18 12:00:00+00:00,0.0,20.5,3.7,1,0,6,12,False,2.0,7
2021-07-18 13:00:00+00:00,0.0,20.8,2.1,7,0,6,13,False,0.0,7
2021-07-18 14:00:00+00:00,0.0,21.3,1.9,7,0,6,14,False,0.0,7
2021-07-18 15:00:00+00:00,0.0,22.0,2.8,7,1,6,15,False,0.0,7
2021-07-18 16:00:00+00:00,0.0,21.2,4.1,7,0,6,16,False,1.0,7
2021-07-18 17:00:00+00:00,0.0,20.5,4.6,7,0,6,17,False,0.0,7
2021-07-18 18:00:00+00:00,0.0,20.7,2.8,7,0,6,18,False,0.0,7
2021-07-18 19:00:00+00:00,0.0,20.8,4.9,4,0,6,19,False,0.0,7
2021-07-18 20:00:00+00:00,0.0,19.7,2.5,4,0,6,20,False,0.0,7
2021-07-18 21:00:00+00:00,0.0,17.7,2.9,4,0,6,21,False,0.0,7
2021-07-18 22:00:00+00:00,0.0,16.2,3.6,2,0,6,22,False,0.0,7
2021-07-18 23:00:00+00:00,0.0,15.6,3.1,2,0,6,23,False,0.0,7
2021-07-19 00:00:00+00:00,0.0,15.2,3.4,2,0,0,0,False,0.0,7
2021-07-19 01:00:00+00:00,0.0,14.7,4.6,2,0,0,1,False,0.0,7
2021-07-19 02:00:00+00:00,0.0,13.8,2,2,0,0,2,False,0.0,7
2021-07-19 03:00:00+00:00,0.0,12.9,2.9,2,0,0,3,False,0.0,7
2021-07-19 04:00:00+00:00,0.0,12.6,2.8,2,0,0,4,False,0.0,7
2021-07-19 05:00:00+00:00,0.0,11.8,1.1,2,0,0,5,False,0.0,7
2021-07-19 06:00:00+00:00,0.0,12.9,1,2,0,0,6,False,0.0,7
2021-07-19 07:00:00+00:00,0.0,15.6,0.5,3,1,0,7,False,0.0,7
2021-07-19 08:00:00+00:00,0.0,17.4,1.7,3,0,0,8,False,1.0,7
2021-07-19 09:00:00+00:00,0.0,18.3,2,3,0,0,9,False,0.0,7
2021-07-19 10:00:00+00:00,0.0,19.0,2.6,1,1,0,10,False,0.0,7
2021-07-19 11:00:00+00:00,0.0,20.4,3.2,1,1,0,11,False,1.0,7
2021-07-19 12:00:00+00:00,0.0,20.4,3,1,0,0,12,False,1.0,7
2021-07-19 13:00:00+00:00,0.0,21.2,3.2,4,1,0,13,False,0.0,7
2021-07-19 14:00:00+00:00,0.0,21.8,4.2,4,1,0,14,False,1.0,7
2021-07-19 15:00:00+00:00,0.0,21.3,4.4,4,1,0,15,False,1.0,7
2021-07-19 16:00:00+00:00,0.0,21.6,4.5,6,1,0,16,False,1.0,7
2021-07-19 17:00:00+00:00,0.0,21.8,4.2,6,0,0,17,False,1.0,7
2021-07-19 18:00:00+00:00,0.0,21.1,5.3,6,0,0,18,False,0.0,7
2021-07-19 19:00:00+00:00,0.0,20.4,5.7,5,0,0,19,False,0.0,7
2021-07-19 20:00:00+00:00,0.0,19.6,2.9,5,0,0,20,False,0.0,7
2021-07-19 21:00:00+00:00,0.0,18.9,3.4,5,0,0,21,False,0.0,7
2021-07-19 22:00:00+00:00,0.0,17.7,0.9,5,0,0,22,False,0.0,7
2021-07-19 23:00:00+00:00,0.0,17.1,3.2,5,0,0,23,False,0.0,7
2021-07-20 00:00:00+00:00,0.0,17.0,2.3,5,0,1,0,False,0.0,7
2021-07-20 01:00:00+00:00,0.0,16.4,1.1,5,0,1,1,False,0.0,7
2021-07-20 02:00:00+00:00,0.0,15.0,1.4,5,0,1,2,False,0.0,7
2021-07-20 03:00:00+00:00,0.0,15.0,1.8,5,0,1,3,False,0.0,7
2021-07-20 04:00:00+00:00,0.0,13.3,1.7,5,0,1,4,False,0.0,7
2021-07-20 05:00:00+00:00,0.0,15.6,3.1,5,0,1,5,False,0.0,7
2021-07-20 06:00:00+00:00,0.0,16.0,1.5,5,0,1,6,False,0.0,7
2021-07-20 07:00:00+00:00,0.0,19.0,2.4,5,1,1,7,False,0.0,7
2021-07-20 08:00:00+00:00,0.0,19.1,3.7,5,0,1,8,False,1.0,7
2021-07-20 09:00:00+00:00,0.0,20.2,3.2,5,0,1,9,False,0.0,7
2021-07-20 10:00:00+00:00,0.0,21.4,2.3,5,0,1,10,False,0.0,7
2021-07-20 11:00:00+00:00,0.0,22.6,3.3,5,0,1,11,False,0.0,7
2021-07-20 12:00:00+00:00,0.0,22.7,3.2,5,0,1,12,False,0.0,7
2021-07-20 13:00:00+00:00,0.0,23.4,3.3,5,0,1,13,False,0.0,7
2021-07-20 14:00:00+00:00,0.0,24.2,1.7,5,0,1,14,False,0.0,7
2021-07-20 15:00:00+00:00,0.0,24.2,2.5,5,0,1,15,False,0.0,7
2021-07-20 16:00:00+00:00,0.0,24.2,2.6,6,0,1,16,False,0.0,7
2021-07-20 17:00:00+00:00,0.0,23.5,2.4,6,2,1,17,False,0.0,7
2021-07-20 18:00:00+00:00,0.0,23.2,4,6,0,1,18,False,2.0,7
2021-07-20 19:00:00+00:00,0.0,21.8,3.7,6,0,1,19,False,0.0,7
2021-07-20 20:00:00+00:00,0.0,21.4,2.8,6,0,1,20,False,0.0,7
2021-07-20 21:00:00+00:00,0.0,20.1,1.7,6,0,1,21,False,0.0,7
2021-07-20 22:00:00+00:00,0.0,18.3,1.1,4,0,1,22,False,0.0,7
2021-07-20 23:00:00+00:00,0.0,17.7,4.9,4,0,1,23,False,0.0,7
2021-07-21 00:00:00+00:00,0.0,18.0,7.4,4,0,2,0,False,0.0,7
2021-07-21 01:00:00+00:00,0.0,16.7,7,4,0,2,1,False,0.0,7
2021-07-21 02:00:00+00:00,0.0,15.5,6.4,4,0,2,2,False,0.0,7
2021-07-21 03:00:00+00:00,0.0,14.5,6.1,4,0,2,3,False,0.0,7
2021-07-21 04:00:00+00:00,0.0,14.0,5.4,4,0,2,4,False,0.0,7
2021-07-21 05:00:00+00:00,0.0,13.6,4.3,4,0,2,5,False,0.0,7
2021-07-21 06:00:00+00:00,0.0,13.4,4.3,4,0,2,6,False,0.0,7
2021-07-21 07:00:00+00:00,0.0,14.3,4,5,1,2,7,False,0.0,7
2021-07-21 08:00:00+00:00,0.0,15.6,3.3,5,0,2,8,False,1.0,7
2021-07-21 09:00:00+00:00,0.0,17.0,2.4,5,0,2,9,False,0.0,7
2021-07-21 10:00:00+00:00,0.0,18.3,0.7,3,0,2,10,False,0.0,7
2021-07-21 11:00:00+00:00,0.0,19.9,1,3,0,2,11,False,0.0,7
2021-07-21 12:00:00+00:00,0.0,20.7,2.6,3,1,2,12,False,0.0,7
2021-07-21 13:00:00+00:00,0.0,21.6,2.2,1,1,2,13,False,1.0,7
2021-07-21 14:00:00+00:00,0.0,21.8,2.4,1,1,2,14,False,1.0,7
2021-07-21 15:00:00+00:00,0.0,22.5,2.9,1,1,2,15,False,1.0,7
2021-07-21 16:00:00+00:00,0.0,23.0,2.1,1,0,2,16,False,1.0,7
2021-07-21 17:00:00+00:00,0.0,23.3,2.1,1,0,2,17,False,0.0,7
2021-07-21 18:00:00+00:00,0.0,22.8,2,1,0,2,18,False,0.0,7
2021-07-21 19:00:00+00:00,0.0,21.8,3.9,1,0,2,19,False,0.0,7
2021-07-21 20:00:00+00:00,0.0,20.3,2.2,1,1,2,20,False,0.0,7
2021-07-21 21:00:00+00:00,0.0,19.2,3.2,1,0,2,21,False,1.0,7
2021-07-21 22:00:00+00:00,0.0,17.9,2.6,2,0,2,22,False,0.0,7
2021-07-21 23:00:00+00:00,0.0,17.2,2.4,2,0,2,23,False,0.0,7
2021-07-22 00:00:00+00:00,0.0,16.2,1.6,2,0,3,0,False,0.0,7
2021-07-22 01:00:00+00:00,0.0,16.3,1.5,2,0,3,1,False,0.0,7
2021-07-22 02:00:00+00:00,0.0,16.6,1.2,2,0,3,2,False,0.0,7
2021-07-22 03:00:00+00:00,0.0,16.4,1.3,2,0,3,3,False,0.0,7
2021-07-22 04:00:00+00:00,0.0,16.1,1.2,2,0,3,4,False,0.0,7
2021-07-22 05:00:00+00:00,0.0,15.6,1,2,0,3,5,False,0.0,7
2021-07-22 06:00:00+00:00,0.0,16.5,0.9,2,1,3,6,False,0.0,7
2021-07-22 07:00:00+00:00,0.0,17.9,1,5,2,3,7,False,1.0,7
2021-07-22 08:00:00+00:00,0.0,19.4,1,5,2,3,8,False,2.0,7
2021-07-22 09:00:00+00:00,0.0,20.8,1.7,5,0,3,9,False,2.0,7
2021-07-22 10:00:00+00:00,0.0,22.9,2,1,1,3,10,False,0.0,7
2021-07-22 11:00:00+00:00,0.0,23.9,2.5,1,1,3,11,False,1.0,7
2021-07-22 12:00:00+00:00,0.0,25.6,3,1,1,3,12,False,1.0,7
2021-07-22 13:00:00+00:00,0.0,27.0,3.1,1,2,3,13,False,1.0,7
2021-07-22 14:00:00+00:00,0.0,27.8,2.8,1,0,3,14,False,2.0,7
2021-07-22 15:00:00+00:00,0.0,27.4,4.3,1,0,3,15,False,0.0,7
2021-07-22 16:00:00+00:00,0.0,27.4,4.1,0,1,3,16,False,0.0,7
2021-07-22 17:00:00+00:00,0.0,25.8,4.1,0,0,3,17,False,1.0,7
2021-07-22 18:00:00+00:00,0.0,25.1,3.3,0,0,3,18,False,0.0,7
2021-07-22 19:00:00+00:00,0.0,23.5,3.5,1,0,3,19,False,0.0,7
2021-07-22 20:00:00+00:00,0.0,21.9,3,1,0,3,20,False,0.0,7
2021-07-22 21:00:00+00:00,0.0,19.9,2.8,1,0,3,21,False,0.0,7
2021-07-22 22:00:00+00:00,0.0,18.3,1.7,1,0,3,22,False,0.0,7
2021-07-22 23:00:00+00:00,0.0,17.7,1.6,1,0,3,23,False,0.0,7
2021-07-23 00:00:00+00:00,0.0,16.4,1.4,1,0,4,0,False,0.0,7
2021-07-23 01:00:00+00:00,0.0,16.1,1.6,1,0,4,1,False,0.0,7
2021-07-23 02:00:00+00:00,0.0,18.2,3.8,1,0,4,2,False,0.0,7
2021-07-23 03:00:00+00:00,0.0,17.3,2.3,1,0,4,3,False,0.0,7
2021-07-23 04:00:00+00:00,0.0,15.9,2.7,1,0,4,4,False,0.0,7
2021-07-23 05:00:00+00:00,0.0,16.3,3.9,1,0,4,5,False,0.0,7
2021-07-23 06:00:00+00:00,0.0,17.0,3.1,1,0,4,6,False,0.0,7
2021-07-23 07:00:00+00:00,0.0,17.8,2.9,1,1,4,7,False,0.0,7
2021-07-23 08:00:00+00:00,0.0,18.2,2.9,1,0,4,8,False,1.0,7
2021-07-23 09:00:00+00:00,0.0,19.7,2,1,1,4,9,False,0.0,7
2021-07-23 10:00:00+00:00,0.0,21.0,1.5,1,0,4,10,False,1.0,7
2021-07-23 11:00:00+00:00,0.0,22.5,2.8,1,0,4,11,False,0.0,7
2021-07-23 12:00:00+00:00,0.0,22.9,1.6,1,0,4,12,False,0.0,7
2021-07-23 13:00:00+00:00,0.0,24.4,2.7,1,0,4,13,False,0.0,7
2021-07-23 14:00:00+00:00,0.0,25.3,2.1,1,0,4,14,False,0.0,7
2021-07-23 15:00:00+00:00,0.0,25.7,1.8,1,0,4,15,False,0.0,7
2021-07-23 16:00:00+00:00,0.0,25.9,0.9,1,4,4,16,False,0.0,7
2021-07-23 17:00:00+00:00,0.0,26.4,0.8,1,0,4,17,False,4.0,7
2021-07-23 18:00:00+00:00,0.0,26.2,2,1,0,4,18,False,0.0,7
2021-07-23 19:00:00+00:00,0.0,25.0,1.4,0,0,4,19,False,0.0,7
2021-07-23 20:00:00+00:00,0.0,23.0,1.2,0,0,4,20,False,0.0,7
2021-07-23 21:00:00+00:00,0.0,20.8,1.9,0,0,4,21,False,0.0,7
2021-07-23 22:00:00+00:00,0.0,18.9,1.9,1,1,4,22,False,0.0,7
2021-07-23 23:00:00+00:00,0.0,17.4,1.3,1,0,4,23,False,1.0,7
2021-07-24 00:00:00+00:00,0.0,16.7,2.1,1,0,5,0,False,0.0,7
2021-07-24 01:00:00+00:00,0.0,16.2,2.9,1,0,5,1,False,0.0,7
2021-07-24 02:00:00+00:00,0.0,16.0,2.2,1,0,5,2,False,0.0,7
2021-07-24 03:00:00+00:00,0.0,14.4,1.4,1,0,5,3,False,0.0,7
2021-07-24 04:00:00+00:00,0.0,14.0,1.9,1,0,5,4,False,0.0,7
2021-07-24 05:00:00+00:00,0.0,14.8,2,1,0,5,5,False,0.0,7
2021-07-24 06:00:00+00:00,0.0,16.6,0.5,1,0,5,6,False,0.0,7
2021-07-24 07:00:00+00:00,0.0,19.3,0.7,0,0,5,7,False,0.0,7
2021-07-24 08:00:00+00:00,0.0,21.2,1.3,0,1,5,8,False,0.0,7
2021-07-24 09:00:00+00:00,0.0,22.9,1,0,2,5,9,False,1.0,7
2021-07-24 10:00:00+00:00,0.0,24.6,1.9,0,0,5,10,False,2.0,7
2021-07-24 11:00:00+00:00,0.0,25.7,2.4,0,1,5,11,False,0.0,7
2021-07-24 12:00:00+00:00,0.0,26.7,2.4,0,0,5,12,False,1.0,7
2021-07-24 13:00:00+00:00,0.0,27.2,3.2,1,0,5,13,False,0.0,7
2021-07-24 14:00:00+00:00,0.0,27.9,2.9,1,1,5,14,False,0.0,7
2021-07-24 15:00:00+00:00,0.0,28.2,3,1,1,5,15,False,1.0,7
2021-07-24 16:00:00+00:00,0.0,28.1,3.2,0,1,5,16,False,1.0,7
2021-07-24 17:00:00+00:00,0.0,27.1,3.6,0,0,5,17,False,1.0,7
2021-07-24 18:00:00+00:00,0.0,26.8,2.3,0,0,5,18,False,0.0,7
2021-07-24 19:00:00+00:00,0.0,25.9,2.6,0,1,5,19,False,0.0,7
2021-07-24 20:00:00+00:00,0.0,24.1,1.8,0,0,5,20,False,1.0,7
2021-07-24 21:00:00+00:00,0.0,21.7,0.4,0,0,5,21,False,0.0,7
2021-07-24 22:00:00+00:00,0.0,19.5,1.2,0,3,5,22,False,0.0,7
2021-07-24 23:00:00+00:00,0.0,18.2,1.5,0,0,5,23,False,3.0,7
2021-07-25 00:00:00+00:00,0.0,18.0,2.5,0,0,6,0,False,0.0,7
2021-07-25 01:00:00+00:00,0.0,17.2,2.2,0,0,6,1,False,0.0,7
2021-07-25 02:00:00+00:00,0.0,16.5,2.7,0,0,6,2,False,0.0,7
2021-07-25 03:00:00+00:00,0.0,16.3,3.1,0,0,6,3,False,0.0,7
2021-07-25 04:00:00+00:00,0.0,16.6,2.5,0,0,6,4,False,0.0,7
2021-07-25 05:00:00+00:00,0.0,16.8,2,0,0,6,5,False,0.0,7
2021-07-25 06:00:00+00:00,0.0,17.7,0.8,0,2,6,6,False,0.0,7
2021-07-25 07:00:00+00:00,0.0,22.6,1.2,1,0,6,7,False,2.0,7
2021-07-25 08:00:00+00:00,0.0,23.8,1.6,1,0,6,8,False,0.0,7
2021-07-25 09:00:00+00:00,0.0,24.6,1.7,1,0,6,9,False,0.0,7
2021-07-25 10:00:00+00:00,0.0,26.2,2.6,1,1,6,10,False,0.0,7
2021-07-25 11:00:00+00:00,0.0,26.0,2.8,1,0,6,11,False,1.0,7
2021-07-25 12:00:00+00:00,0.0,27.0,2.1,1,0,6,12,False,0.0,7
2021-07-25 13:00:00+00:00,0.0,28.9,2.7,4,0,6,13,False,0.0,7
2021-07-25 14:00:00+00:00,0.0,27.8,2.6,4,0,6,14,False,0.0,7
2021-07-25 15:00:00+00:00,0.0,29.3,2.9,4,0,6,15,False,0.0,7
2021-07-25 16:00:00+00:00,0.0,29.6,2.6,4,0,6,16,False,0.0,7
2021-07-25 17:00:00+00:00,0.0,28.6,3,4,0,6,17,False,0.0,7
2021-07-25 18:00:00+00:00,0.0,27.1,3.1,4,0,6,18,False,0.0,7
2021-07-25 19:00:00+00:00,0.0,27.0,2.5,4,0,6,19,False,0.0,7
2021-07-25 20:00:00+00:00,0.0,25.6,2.1,4,0,6,20,False,0.0,7
2021-07-25 21:00:00+00:00,0.0,24.1,1.6,4,0,6,21,False,0.0,7
2021-07-25 22:00:00+00:00,0.0,22.0,0.4,3,0,6,22,False,0.0,7
2021-07-25 23:00:00+00:00,0.0,19.7,2.1,3,0,6,23,False,0.0,7
2021-07-26 00:00:00+00:00,0.0,18.7,2.8,3,0,0,0,False,0.0,7
2021-07-26 01:00:00+00:00,0.0,18.7,4.1,3,0,0,1,False,0.0,7
2021-07-26 02:00:00+00:00,0.0,18.8,4.3,3,0,0,2,False,0.0,7
2021-07-26 03:00:00+00:00,0.0,18.8,4,3,0,0,3,False,0.0,7
2021-07-26 04:00:00+00:00,0.0,18.7,4,3,0,0,4,False,0.0,7
2021-07-26 05:00:00+00:00,0.0,19.3,3.1,3,0,0,5,False,0.0,7
2021-07-26 06:00:00+00:00,0.0,19.5,2,3,1,0,6,False,0.0,7
2021-07-26 07:00:00+00:00,0.0,20.4,3.3,6,0,0,7,False,1.0,7
2021-07-26 08:00:00+00:00,0.0,21.6,2.5,6,0,0,8,False,0.0,7
2021-07-26 09:00:00+00:00,0.0,22.3,3,6,0,0,9,False,0.0,7
2021-07-26 10:00:00+00:00,0.0,22.8,4.1,6,0,0,10,False,0.0,7
2021-07-26 11:00:00+00:00,0.0,24.5,3.6,6,1,0,11,False,0.0,7
2021-07-26 12:00:00+00:00,0.0,25.7,2,6,1,0,12,False,1.0,7
