,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,month
2021-07-26 13:00:00+00:00,0.0,25.6,2.6,5,2,0,13,False,1.0,7
2021-07-26 14:00:00+00:00,0.0,25.2,3.4,5,4,0,14,False,2.0,7
2021-07-26 15:00:00+00:00,0.0,25.4,4.7,5,2,0,15,False,4.0,7
2021-07-26 16:00:00+00:00,0.0,26.7,3.2,6,0,0,16,False,2.0,7
2021-07-26 17:00:00+00:00,0.0,25.4,4.7,6,0,0,17,False,0.0,7
2021-07-26 18:00:00+00:00,0.0,24.2,4,6,2,0,18,False,0.0,7
2021-07-26 19:00:00+00:00,0.2,22.4,3.4,8,0,0,19,False,2.0,7
2021-07-26 20:00:00+00:00,0.4,20.4,3.6,8,1,0,20,False,0.0,7
2021-07-26 21:00:00+00:00,0.3,19.8,3.7,8,0,0,21,False,1.0,7
2021-07-26 22:00:00+00:00,0.0,20.1,1.5,8,0,0,22,False,0.0,7
2021-07-26 23:00:00+00:00,0.7,18.1,2.9,8,0,0,23,False,0.0,7
2021-07-27 00:00:00+00:00,0.0,19.2,3.1,8,0,1,0,False,0.0,7
2021-07-27 01:00:00+00:00,0.0,18.0,0.8,8,0,1,1,False,0.0,7
2021-07-27 02:00:00+00:00,0.8,18.2,1.2,8,0,1,2,False,0.0,7
2021-07-27 03:00:00+00:00,3.6,17.3,0.8,8,0,1,3,False,0.0,7
2021-07-27 04:00:00+00:00,2.0,17.4,0.8,8,0,1,4,False,0.0,7
2021-07-27 05:00:00+00:00,1.5,17.4,2.8,8,0,1,5,False,0.0,7
2021-07-27 06:00:00+00:00,0.0,17.9,2.2,8,0,1,6,False,0.0,7
2021-07-27 07:00:00+00:00,0.0,18.6,3.5,8,0,1,7,False,0.0,7
2021-07-27 08:00:00+00:00,0.4,18.2,3.2,8,0,1,8,False,0.0,7
2021-07-27 09:00:00+00:00,1.5,18.0,3.2,8,0,1,9,False,0.0,7
2021-07-27 10:00:00+00:00,3.6,17.8,3.4,8,0,1,10,False,0.0,7
2021-07-27 11:00:00+00:00,1.1,18.0,4.2,8,0,1,11,False,0.0,7
2021-07-27 12:00:00+00:00,1.5,18.0,3.1,8,0,1,12,False,0.0,7
2021-07-27 13:00:00+00:00,0.7,17.9,4.4,8,2,1,13,False,0.0,7
2021-07-27 14:00:00+00:00,1.2,17.8,4.1,8,2,1,14,False,2.0,7
2021-07-27 15:00:00+00:00,0.3,18.8,4.8,8,0,1,15,False,2.0,7
2021-07-27 16:00:00+00:00,0.4,18.4,2.7,8,1,1,16,False,0.0,7
2021-07-27 17:00:00+00:00,0.2,18.8,2.1,8,2,1,17,False,1.0,7
2021-07-27 18:00:00+00:00,0.0,19.7,1.4,8,2,1,18,False,2.0,7
2021-07-27 19:00:00+00:00,0.0,19.2,1.8,8,1,1,19,False,2.0,7
2021-07-27 20:00:00+00:00,9.8,17.9,4.4,8,0,1,20,False,1.0,7
2021-07-27 21:00:00+00:00,6.2,18.0,3.8,8,0,1,21,False,0.0,7
2021-07-27 22:00:00+00:00,0.0,18.1,3.2,8,0,1,22,False,0.0,7
2021-07-27 23:00:00+00:00,0.0,17.9,2.7,8,0,1,23,False,0.0,7
2021-07-28 00:00:00+00:00,0.3,17.8,2.8,8,0,2,0,False,0.0,7
2021-07-28 01:00:00+00:00,0.2,17.7,3.2,8,0,2,1,False,0.0,7
2021-07-28 02:00:00+00:00,0.0,17.6,2.9,8,0,2,2,False,0.0,7
2021-07-28 03:00:00+00:00,0.0,17.6,2.2,8,0,2,3,False,0.0,7
2021-07-28 04:00:00+00:00,9.5,17.3,2.4,8,0,2,4,False,0.0,7
2021-07-28 05:00:00+00:00,1.7,17.4,0.4,8,0,2,5,False,0.0,7
2021-07-28 06:00:00+00:00,0.3,17.7,1.9,8,0,2,6,False,0.0,7
2021-07-28 07:00:00+00:00,0.1,17.8,1.6,8,0,2,7,False,0.0,7
2021-07-28 08:00:00+00:00,0.4,18.1,1,8,0,2,8,False,0.0,7
2021-07-28 09:00:00+00:00,0.0,18.8,2.1,8,0,2,9,False,0.0,7
2021-07-28 10:00:00+00:00,0.0,20.3,2.7,8,0,2,10,False,0.0,7
2021-07-28 11:00:00+00:00,0.0,19.9,2.2,8,0,2,11,False,0.0,7
2021-07-28 12:00:00+00:00,11.9,16.9,1,8,0,2,12,False,0.0,7
2021-07-28 13:00:00+00:00,1.2,18.7,1.5,8,3,2,13,False,0.0,7
2021-07-28 14:00:00+00:00,0.3,19.1,1.6,8,7,2,14,False,3.0,7
2021-07-28 15:00:00+00:00,0.0,20.7,2.4,8,2,2,15,False,7.0,7
2021-07-28 16:00:00+00:00,0.0,20.1,3.8,7,0,2,16,False,2.0,7
2021-07-28 17:00:00+00:00,0.2,19.6,2.3,7,1,2,17,False,0.0,7
2021-07-28 18:00:00+00:00,0.1,18.9,2.5,7,1,2,18,False,1.0,7
2021-07-28 19:00:00+00:00,0.0,18.8,1.3,6,2,2,19,False,1.0,7
2021-07-28 20:00:00+00:00,0.0,18.2,1.4,6,0,2,20,False,2.0,7
2021-07-28 21:00:00+00:00,0.0,16.9,0.9,6,1,2,21,False,0.0,7
2021-07-28 22:00:00+00:00,0.0,16.5,2.8,6,0,2,22,False,1.0,7
2021-07-28 23:00:00+00:00,0.0,16.3,2.2,6,0,2,23,False,0.0,7
2021-07-29 00:00:00+00:00,0.0,16.2,2.2,6,0,3,0,False,0.0,7
2021-07-29 01:00:00+00:00,0.4,16.4,0.8,6,0,3,1,False,0.0,7
2021-07-29 02:00:00+00:00,0.0,16.4,1.7,6,0,3,2,False,0.0,7
2021-07-29 03:00:00+00:00,0.0,15.9,1.2,6,0,3,3,False,0.0,7
2021-07-29 04:00:00+00:00,0.0,16.0,2.2,6,0,3,4,False,0.0,7
2021-07-29 05:00:00+00:00,1.8,16.1,1.7,6,0,3,5,False,0.0,7
2021-07-29 06:00:00+00:00,0.7,16.3,2.2,6,0,3,6,False,0.0,7
2021-07-29 07:00:00+00:00,0.0,17.4,1.3,8,0,3,7,False,0.0,7
2021-07-29 08:00:00+00:00,0.0,17.6,2.8,8,0,3,8,False,0.0,7
2021-07-29 09:00:00+00:00,0.1,17.4,3.5,8,0,3,9,False,0.0,7
2021-07-29 10:00:00+00:00,0.0,17.2,2.6,8,0,3,10,False,0.0,7
2021-07-29 11:00:00+00:00,1.1,16.5,1.7,8,0,3,11,False,0.0,7
2021-07-29 12:00:00+00:00,1.6,16.1,2.6,8,0,3,12,False,0.0,7
2021-07-29 13:00:00+00:00,1.2,15.2,3.5,8,2,3,13,False,0.0,7
2021-07-29 14:00:00+00:00,1.4,14.9,1.3,8,3,3,14,False,2.0,7
2021-07-29 15:00:00+00:00,7.1,14.6,1.5,8,0,3,15,False,3.0,7
2021-07-29 16:00:00+00:00,0.5,14.4,3,8,0,3,16,False,0.0,7
2021-07-29 17:00:00+00:00,1.3,14.4,1.6,8,0,3,17,False,0.0,7
2021-07-29 18:00:00+00:00,0.2,14.3,2.3,8,0,3,18,False,0.0,7
2021-07-29 19:00:00+00:00,0.9,14.0,2.4,7,0,3,19,False,0.0,7
2021-07-29 20:00:00+00:00,0.0,14.0,1.5,7,0,3,20,False,0.0,7
2021-07-29 21:00:00+00:00,0.0,13.7,0.9,7,0,3,21,False,0.0,7
2021-07-29 22:00:00+00:00,0.0,13.9,0.7,7,0,3,22,False,0.0,7
2021-07-29 23:00:00+00:00,0.0,13.9,0.8,7,0,3,23,False,0.0,7
2021-07-30 00:00:00+00:00,0.0,13.6,1.6,7,0,4,0,False,0.0,7
2021-07-30 01:00:00+00:00,0.0,13.1,1.5,7,0,4,1,False,0.0,7
2021-07-30 02:00:00+00:00,0.0,12.8,0.9,7,0,4,2,False,0.0,7
2021-07-30 03:00:00+00:00,0.0,12.7,0.7,7,0,4,3,False,0.0,7
2021-07-30 04:00:00+00:00,0.0,12.8,0.7,7,0,4,4,False,0.0,7
2021-07-30 05:00:00+00:00,0.0,13.0,1,7,0,4,5,False,0.0,7
2021-07-30 06:00:00+00:00,0.1,13.6,1.4,7,0,4,6,False,0.0,7
2021-07-30 07:00:00+00:00,0.0,14.0,1.2,7,0,4,7,False,0.0,7
2021-07-30 08:00:00+00:00,0.0,15.6,1.3,7,1,4,8,False,0.0,7
2021-07-30 09:00:00+00:00,0.0,17.0,1.4,7,0,4,9,False,1.0,7
2021-07-30 10:00:00+00:00,0.0,18.8,2.2,5,0,4,10,False,0.0,7
2021-07-30 11:00:00+00:00,0.0,21.7,1.2,5,1,4,11,False,0.0,7
2021-07-30 12:00:00+00:00,0.0,23.8,2.8,5,0,4,12,False,1.0,7
2021-07-30 13:00:00+00:00,0.0,24.0,2.2,4,1,4,13,False,0.0,7
2021-07-30 14:00:00+00:00,0.0,25.5,3.6,4,0,4,14,False,1.0,7
2021-07-30 15:00:00+00:00,0.0,26.3,3.4,4,1,4,15,False,0.0,7
2021-07-30 16:00:00+00:00,0.0,26.3,2,4,0,4,16,False,1.0,7
2021-07-30 17:00:00+00:00,0.0,25.7,2.7,4,3,4,17,False,0.0,7
2021-07-30 18:00:00+00:00,0.0,25.4,3.4,4,0,4,18,False,3.0,7
2021-07-30 19:00:00+00:00,0.0,23.4,3.3,2,1,4,19,False,0.0,7
2021-07-30 20:00:00+00:00,0.0,21.9,3.2,2,2,4,20,False,1.0,7
2021-07-30 21:00:00+00:00,0.0,20.3,2.1,2,0,4,21,False,2.0,7
2021-07-30 22:00:00+00:00,0.0,19.5,1.3,4,0,4,22,False,0.0,7
2021-07-30 23:00:00+00:00,0.0,18.9,1.7,4,0,4,23,False,0.0,7
2021-07-31 00:00:00+00:00,0.0,18.1,1,4,0,5,0,False,0.0,7
2021-07-31 01:00:00+00:00,0.0,18.4,1.6,4,0,5,1,False,0.0,7
2021-07-31 02:00:00+00:00,0.0,18.2,3.1,4,0,5,2,False,0.0,7
2021-07-31 03:00:00+00:00,0.1,17.6,3,4,0,5,3,False,0.0,7
2021-07-31 04:00:00+00:00,0.3,17.1,1.5,4,0,5,4,False,0.0,7
2021-07-31 05:00:00+00:00,0.0,16.7,2.5,4,0,5,5,False,0.0,7
2021-07-31 06:00:00+00:00,0.0,16.3,1.9,4,0,5,6,False,0.0,7
2021-07-31 07:00:00+00:00,0.0,16.9,2,8,0,5,7,False,0.0,7
2021-07-31 08:00:00+00:00,0.0,17.2,2,8,0,5,8,False,0.0,7
2021-07-31 09:00:00+00:00,0.0,17.5,2.4,8,0,5,9,False,0.0,7
2021-07-31 10:00:00+00:00,0.0,17.6,1.4,8,0,5,10,False,0.0,7
2021-07-31 11:00:00+00:00,0.0,16.7,4.9,8,0,5,11,False,0.0,7
2021-07-31 12:00:00+00:00,0.1,16.9,3.6,8,1,5,12,False,0.0,7
2021-07-31 13:00:00+00:00,0.0,17.5,4,8,0,5,13,False,1.0,7
2021-07-31 14:00:00+00:00,0.0,17.8,3.4,8,3,5,14,False,0.0,7
2021-07-31 15:00:00+00:00,0.0,18.0,2.5,8,1,5,15,False,3.0,7
2021-07-31 16:00:00+00:00,0.0,19.2,5.4,8,0,5,16,False,1.0,7
2021-07-31 17:00:00+00:00,0.0,18.9,4,8,4,5,17,False,0.0,7
2021-07-31 18:00:00+00:00,0.0,17.6,4.1,8,0,5,18,False,4.0,7
2021-07-31 19:00:00+00:00,0.0,17.1,2.6,8,0,5,19,False,0.0,7
2021-07-31 20:00:00+00:00,0.0,16.6,3,8,1,5,20,False,0.0,7
2021-07-08 00:00:00+00:00,0.0,16.4,3.1,6,0,3,0,False,1.0,7
2021-07-08 01:00:00+00:00,0.0,15.8,3.6,6,0,3,1,False,0.0,7
2021-07-08 02:00:00+00:00,0.0,15.3,3.1,6,0,3,2,False,0.0,7
2021-07-08 03:00:00+00:00,0.0,15.1,3.4,6,0,3,3,False,0.0,7
2021-07-08 04:00:00+00:00,0.0,14.8,3.7,6,0,3,4,False,0.0,7
2021-07-08 05:00:00+00:00,0.0,14.6,3.6,6,0,3,5,False,0.0,7
2021-07-08 06:00:00+00:00,0.0,15.1,3.4,6,0,3,6,False,0.0,7
2021-07-08 07:00:00+00:00,0.0,15.5,3.1,8,0,3,7,False,0.0,7
2021-07-08 08:00:00+00:00,0.0,15.8,4.3,8,0,3,8,False,0.0,7
2021-07-08 09:00:00+00:00,0.0,16.4,3.8,8,0,3,9,False,0.0,7
2021-07-08 10:00:00+00:00,0.0,18.1,4.7,8,1,3,10,False,0.0,7
2021-07-08 11:00:00+00:00,0.0,19.6,4.4,8,1,3,11,False,1.0,7
2021-07-08 12:00:00+00:00,0.0,20.5,3.9,8,1,3,12,False,1.0,7
2021-07-08 13:00:00+00:00,0.0,20.9,5.5,8,1,3,13,False,1.0,7
2021-07-08 14:00:00+00:00,0.0,21.0,4.7,8,10,3,14,False,1.0,7
2021-07-08 15:00:00+00:00,0.1,21.2,3.4,8,1,3,15,False,10.0,7
2021-07-08 16:00:00+00:00,0.0,20.3,4,8,5,3,16,False,1.0,7
2021-07-08 17:00:00+00:00,0.0,18.8,6.1,8,1,3,17,False,5.0,7
2021-07-08 18:00:00+00:00,0.0,18.0,4.6,8,1,3,18,False,1.0,7
2021-07-08 19:00:00+00:00,0.0,17.1,3.9,8,2,3,19,False,1.0,7
2021-07-08 20:00:00+00:00,0.0,16.3,4.4,8,2,3,20,False,2.0,7
2021-07-08 21:00:00+00:00,0.0,15.6,3.8,8,0,3,21,False,2.0,7
2021-07-08 22:00:00+00:00,0.0,14.4,3.4,4,0,3,22,False,0.0,7
2021-07-08 23:00:00+00:00,0.0,13.9,3.7,4,0,3,23,False,0.0,7
2021-07-09 00:00:00+00:00,0.0,11.9,0.6,0,0,4,0,False,0.0,7
2021-07-09 01:00:00+00:00,0.0,12.7,0.5,0,0,4,1,False,0.0,7
2021-07-09 02:00:00+00:00,0.0,13.2,1,0,0,4,2,False,0.0,7
2021-07-09 03:00:00+00:00,0.0,13.0,0.6,0,0,4,3,False,0.0,7
2021-07-09 04:00:00+00:00,0.0,12.7,1.1,0,0,4,4,False,0.0,7
2021-07-09 05:00:00+00:00,0.0,12.6,0.3,0,0,4,5,False,0.0,7
2021-07-09 06:00:00+00:00,0.0,12.6,1.1,0,1,4,6,False,0.0,7
2021-07-09 07:00:00+00:00,0.0,12.9,1.3,8,1,4,7,False,1.0,7
2021-07-09 08:00:00+00:00,0.0,13.3,1.6,8,0,4,8,False,1.0,7
2021-07-09 09:00:00+00:00,0.0,14.2,1,8,1,4,9,False,0.0,7
2021-07-09 10:00:00+00:00,0.0,15.0,1.2,7,1,4,10,False,1.0,7
2021-07-09 11:00:00+00:00,0.0,16.7,1.6,7,3,4,11,False,1.0,7
2021-07-09 12:00:00+00:00,0.0,16.7,1.4,7,2,4,12,False,3.0,7
2021-07-09 13:00:00+00:00,0.0,17.8,1.1,7,4,4,13,False,2.0,7
2021-07-09 14:00:00+00:00,0.0,18.9,1.1,7,5,4,14,False,4.0,7
2021-07-09 15:00:00+00:00,0.0,19.3,0.9,7,0,4,15,False,5.0,7
2021-07-09 16:00:00+00:00,0.0,19.8,1,7,0,4,16,False,0.0,7
2021-07-09 17:00:00+00:00,0.0,20.5,0.8,7,0,4,17,False,0.0,7
2021-07-09 18:00:00+00:00,0.0,20.1,2.2,7,1,4,18,False,0.0,7
2021-07-09 19:00:00+00:00,0.0,19.1,2.5,5,0,4,19,False,1.0,7
2021-07-09 20:00:00+00:00,0.0,17.7,1.9,5,0,4,20,False,0.0,7
2021-07-09 21:00:00+00:00,0.0,16.3,1.7,5,0,4,21,False,0.0,7
2021-07-09 22:00:00+00:00,0.0,15.3,1,3,0,4,22,False,0.0,7
2021-07-09 23:00:00+00:00,0.0,14.4,0.8,3,0,4,23,False,0.0,7
2021-07-10 00:00:00+00:00,0.0,9.8,0.8,7,0,5,0,False,0.0,7
2021-07-10 01:00:00+00:00,0.0,10.0,0.7,7,0,5,1,False,0.0,7
2021-07-10 02:00:00+00:00,0.0,9.8,0.7,7,0,5,2,False,0.0,7
2021-07-10 03:00:00+00:00,0.0,9.8,0.4,7,0,5,3,False,0.0,7
2021-07-10 04:00:00+00:00,0.0,9.6,0.8,7,0,5,4,False,0.0,7
2021-07-10 05:00:00+00:00,0.0,9.6,1.2,7,0,5,5,False,0.0,7
2021-07-10 06:00:00+00:00,0.0,9.4,1,7,0,5,6,False,0.0,7
2021-07-10 07:00:00+00:00,0.0,9.4,1.1,8,0,5,7,False,0.0,7
2021-07-10 08:00:00+00:00,0.0,9.3,1.3,8,0,5,8,False,0.0,7
2021-07-10 09:00:00+00:00,0.0,9.4,1.3,8,0,5,9,False,0.0,7
2021-07-10 10:00:00+00:00,0.0,9.6,1.1,8,0,5,10,False,0.0,7
2021-07-10 11:00:00+00:00,0.0,10.6,0.7,8,0,5,11,False,0.0,7
2021-07-10 12:00:00+00:00,0.0,10.7,0.9,8,0,5,12,False,0.0,7
2021-07-10 13:00:00+00:00,0.0,12.5,0.4,7,0,5,13,False,0.0,7
2021-07-10 14:00:00+00:00,0.0,13.0,1.7,7,1,5,14,False,0.0,7
2021-07-10 15:00:00+00:00,0.0,12.7,1.9,7,0,5,15,False,1.0,7
2021-07-10 16:00:00+00:00,0.0,12.1,1.3,7,0,5,16,False,0.0,7
2021-07-10 17:00:00+00:00,0.0,11.5,1.6,7,0,5,17,False,0.0,7
2021-07-10 18:00:00+00:00,0.0,10.9,0.4,7,0,5,18,False,0.0,7
2021-07-10 19:00:00+00:00,0.0,10.4,0.2,7,0,5,19,False,0.0,7
2021-07-10 20:00:00+00:00,0.0,10.8,1.1,7,1,5,20,False,0.0,7
2021-07-10 21:00:00+00:00,0.0,10.7,1.5,7,0,5,21,False,1.0,7
2021-07-10 22:00:00+00:00,0.0,11.1,1,7,0,5,22,False,0.0,7
2021-07-10 23:00:00+00:00,0.0,11.3,2.3,7,0,5,23,False,0.0,7
2021-07-11 00:00:00+00:00,0.8,3.3,4.4,8,0,6,0,False,0.0,7
2021-07-11 01:00:00+00:00,2.0,3.4,4.8,8,0,6,1,False,0.0,7
2021-07-11 02:00:00+00:00,1.0,3.4,5.1,8,0,6,2,False,0.0,7
2021-07-11 03:00:00+00:00,1.3,3.4,5.5,8,0,6,3,False,0.0,7
2021-07-11 04:00:00+00:00,1.4,3.6,4.8,8,0,6,4,False,0.0,7
2021-07-11 05:00:00+00:00,0.8,3.6,6.2,8,0,6,5,False,0.0,7
2021-07-11 06:00:00+00:00,0.4,3.4,6.7,8,0,6,6,False,0.0,7
2021-07-11 07:00:00+00:00,0.9,3.1,7,8,0,6,7,False,0.0,7
2021-07-11 08:00:00+00:00,0.6,3.1,6.3,8,1,6,8,False,0.0,7
2021-07-11 09:00:00+00:00,0.3,3.0,5.6,8,1,6,9,False,1.0,7
2021-07-11 10:00:00+00:00,0.1,3.1,4.9,8,2,6,10,False,1.0,7
2021-07-11 11:00:00+00:00,0.2,3.3,6.3,8,0,6,11,False,2.0,7
2021-07-11 12:00:00+00:00,0.0,3.4,4.8,8,4,6,12,False,0.0,7
2021-07-11 13:00:00+00:00,0.0,4.1,4.4,7,0,6,13,False,4.0,7
2021-07-11 14:00:00+00:00,0.0,3.6,4.7,7,5,6,14,False,0.0,7
2021-07-11 15:00:00+00:00,0.0,3.4,5.3,7,0,6,15,False,5.0,7
2021-07-11 16:00:00+00:00,0.0,3.5,4.7,8,0,6,16,False,0.0,7
2021-07-11 17:00:00+00:00,0.0,3.6,4.2,8,0,6,17,False,0.0,7
2021-07-11 18:00:00+00:00,0.0,3.6,3.6,8,1,6,18,False,0.0,7
2021-07-11 19:00:00+00:00,0.0,3.6,4.7,7,0,6,19,False,1.0,7
2021-07-11 20:00:00+00:00,0.0,3.5,6.3,7,0,6,20,False,0.0,7
2021-07-11 21:00:00+00:00,0.0,3.3,5.6,7,0,6,21,False,0.0,7
2021-07-11 22:00:00+00:00,0.0,3.3,2.7,7,0,6,22,False,0.0,7
2021-07-11 23:00:00+00:00,0.0,3.3,2.5,7,0,6,23,False,0.0,7
2021-07-12 00:00:00+00:00,0.0,-9.5,3,8,0,0,0,False,0.0,7
2021-07-12 01:00:00+00:00,0.0,-9.6,4.6,8,0,0,1,False,0.0,7
2021-07-12 02:00:00+00:00,0.0,-9.5,2.3,8,0,0,2,False,0.0,7
2021-07-12 03:00:00+00:00,0.0,-9.6,3.3,8,0,0,3,False,0.0,7
2021-07-12 04:00:00+00:00,0.0,-9.5,4.5,8,0,0,4,False,0.0,7
2021-07-12 05:00:00+00:00,0.0,-9.3,2.3,8,0,0,5,False,0.0,7
2021-07-12 06:00:00+00:00,0.0,-9.4,3.7,8,0,0,6,False,0.0,7
2021-07-12 07:00:00+00:00,0.0,-9.4,3.8,8,1,0,7,False,0.0,7
2021-07-12 08:00:00+00:00,0.0,-9.5,4,8,0,0,8,False,1.0,7
2021-07-12 09:00:00+00:00,0.0,-9.4,3.2,8,0,0,9,False,0.0,7
2021-07-12 10:00:00+00:00,0.0,-9.4,3.3,8,0,0,10,False,0.0,7
2021-07-12 11:00:00+00:00,0.1,-9.4,4.3,8,0,0,11,False,0.0,7
2021-07-12 12:00:00+00:00,0.0,-9.0,4.6,8,2,0,12,False,0.0,7
2021-07-12 13:00:00+00:00,0.0,-9.0,4.5,7,1,0,13,False,2.0,7
2021-07-12 14:00:00+00:00,0.0,-9.1,5.2,7,4,0,14,False,1.0,7
2021-07-12 15:00:00+00:00,0.0,-9.0,3.9,7,1,0,15,False,4.0,7
2021-07-12 16:00:00+00:00,0.0,-9.1,4.3,7,2,0,16,False,1.0,7
2021-07-12 17:00:00+00:00,0.0,-9.1,3.8,7,1,0,17,False,2.0,7
2021-07-12 18:00:00+00:00,0.0,-8.8,4.8,7,1,0,18,False,1.0,7
2021-07-12 19:00:00+00:00,0.1,-8.5,3.9,7,0,0,19,False,1.0,7
2021-07-12 20:00:00+00:00,0.0,-8.1,4,7,1,0,20,False,0.0,7
2021-07-12 21:00:00+00:00,0.0,-7.9,4,7,0,0,21,False,1.0,7
2021-07-12 22:00:00+00:00,0.0,-7.8,3.7,8,0,0,22,False,0.0,7
2021-07-12 23:00:00+00:00,0.1,-7.7,4.2,8,0,0,23,False,0.0,7
